Date,Facility,Population,Daily_Usage_L,Peak_Hours,Drinking_L,Sanitation_L,Labs_Cleaning_L,Cooking_L,Rainfall_mm,Temp_Min_C,Temp_Max_C,Humidity_Percent,Leak_Reports,Repair_Hrs,Pipe_Condition,Special_Event,Vacation_Exam
26-11-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,5,27,30,83,0,,Good,None,No
27-11-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,10,24,31,78,0,,Fair,None,No
27-11-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,10,24,31,78,0,,Poor,None,No
27-11-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,10,24,31,78,0,,Good,None,No
27-11-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,10,24,31,78,0,,Fair,None,No
27-11-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,10,24,31,78,0,,Fair,None,No
27-11-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,10,24,31,78,0,,Good,None,No
27-11-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,10,24,31,78,0,,Good,None,No
27-11-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,10,24,31,78,0,,Good,None,No
27-11-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,10,24,31,78,0,,Poor,None,No
27-11-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,10,24,31,78,0,,Good,None,No
27-11-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,10,24,31,78,0,,Poor,None,No
27-11-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,10,24,31,78,0,,Fair,None,No
27-11-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,10,24,31,78,0,,Fair,None,No
27-11-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,10,24,31,78,0,,Poor,None,No
27-11-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,10,24,31,78,0,,Good,None,No
27-11-2024,Swimming Pool,0,14250,,0,0,0,0,10,24,31,78,0,,Good,None,No
27-11-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,10,24,31,78,0,,Poor,None,No
28-11-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,27,33,75,0,,Poor,None,No
28-11-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,33,75,0,,Good,None,No
28-11-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,33,75,1,5,Fair,None,No
28-11-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,27,33,75,0,,Poor,None,No
28-11-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,27,33,75,0,,Fair,None,No
28-11-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,27,33,75,0,,Good,None,No
28-11-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,33,75,0,,Poor,None,No
28-11-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,27,33,75,0,,Good,None,No
28-11-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,27,33,75,0,,Poor,None,No
28-11-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,27,33,75,0,,Good,None,No
28-11-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,27,33,75,0,,Good,None,No
28-11-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,33,75,0,,Poor,None,No
28-11-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,33,75,0,,Fair,None,No
28-11-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,33,75,0,,Good,None,No
28-11-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,33,75,0,,Fair,None,No
28-11-2024,Swimming Pool,0,14250,,0,0,0,0,0,27,33,75,0,,Fair,None,No
28-11-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,27,33,75,0,,Poor,None,No
29-11-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,5,27,32,78,0,,Good,None,No
29-11-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,5,27,32,78,0,,Poor,None,No
29-11-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,5,27,32,78,0,,Poor,None,No
29-11-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,5,27,32,78,0,,Good,None,No
29-11-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,5,27,32,78,0,,Good,None,No
29-11-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,5,27,32,78,0,,Poor,None,No
29-11-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,5,27,32,78,0,,Poor,None,No
29-11-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,5,27,32,78,0,,Poor,None,No
29-11-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,5,27,32,78,0,,Fair,None,No
29-11-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,5,27,32,78,0,,Poor,None,No
29-11-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,5,27,32,78,0,,Poor,None,No
29-11-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,5,27,32,78,1,8,Poor,None,No
29-11-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,5,27,32,78,0,,Good,None,No
29-11-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,5,27,32,78,0,,Fair,None,No
29-11-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,5,27,32,78,0,,Fair,None,No
29-11-2024,Swimming Pool,0,14250,,0,0,0,0,5,27,32,78,0,,Poor,None,No
29-11-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,5,27,32,78,0,,Good,None,No
30-11-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,27,32,78,0,,Good,None,No
30-11-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,32,78,0,,Poor,None,No
30-11-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,32,78,0,,Fair,None,No
30-11-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,27,32,78,0,,Poor,None,No
30-11-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,27,32,78,0,,Poor,None,No
30-11-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,27,32,78,0,,Fair,None,No
30-11-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,32,78,0,,Good,None,No
30-11-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,27,32,78,0,,Poor,None,No
30-11-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,27,32,78,0,,Good,None,No
30-11-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,27,32,78,1,8,Poor,None,No
30-11-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,27,32,78,0,,Fair,None,No
30-11-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,32,78,0,,Fair,None,No
30-11-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,32,78,0,,Good,None,No
30-11-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,32,78,0,,Poor,None,No
30-11-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,32,78,0,,Poor,None,No
30-11-2024,Swimming Pool,0,14250,,0,0,0,0,0,27,32,78,0,,Good,None,No
30-11-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,27,32,78,0,,Poor,None,No
01-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,50,24,31,79,0,,Poor,None,No
01-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,50,24,31,79,0,,Fair,None,No
01-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,50,24,31,79,0,,Poor,None,No
01-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,50,24,31,79,1,7,Poor,None,No
01-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,50,24,31,79,0,,Fair,None,No
01-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,50,24,31,79,0,,Fair,None,No
01-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,50,24,31,79,1,5,Poor,None,No
01-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,50,24,31,79,0,,Poor,None,No
01-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,50,24,31,79,0,,Fair,None,No
01-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,50,24,31,79,0,,Fair,None,No
01-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,50,24,31,79,0,,Poor,None,No
01-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,50,24,31,79,0,,Fair,None,No
01-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,50,24,31,79,0,,Good,None,No
01-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,50,24,31,79,0,,Good,None,No
01-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,50,24,31,79,0,,Fair,None,No
01-12-2024,Swimming Pool,0,14250,,0,0,0,0,50,24,31,79,0,,Fair,None,No
01-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,50,24,31,79,1,3,Fair,None,No
02-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,100,24,30,78,0,,Good,None,No
02-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,100,24,30,78,0,,Good,None,No
02-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,100,24,30,78,0,,Fair,None,No
02-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,100,24,30,78,0,,Poor,None,No
02-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,100,24,30,78,0,,Fair,None,No
02-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,100,24,30,78,0,,Good,None,No
02-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,100,24,30,78,0,,Poor,None,No
02-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,100,24,30,78,0,,Fair,None,No
02-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,100,24,30,78,0,,Fair,None,No
02-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,100,24,30,78,0,,Fair,None,No
02-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,100,24,30,78,0,,Fair,None,No
02-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,100,24,30,78,0,,Good,None,No
02-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,100,24,30,78,0,,Poor,None,No
02-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,100,24,30,78,0,,Good,None,No
02-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,100,24,30,78,0,,Poor,None,No
02-12-2024,Swimming Pool,0,14250,,0,0,0,0,100,24,30,78,0,,Good,None,No
02-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,100,24,30,78,0,,Fair,None,No
03-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,26,30,77,0,,Good,None,No
03-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,26,30,77,0,,Poor,None,No
03-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,26,30,77,0,,Good,None,No
03-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,26,30,77,0,,Poor,None,No
03-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,26,30,77,0,,Fair,None,No
03-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,26,30,77,0,,Poor,None,No
03-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,26,30,77,0,,Good,None,No
03-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,26,30,77,0,,Poor,None,No
03-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,26,30,77,0,,Fair,None,No
03-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,26,30,77,0,,Fair,None,No
03-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,26,30,77,0,,Poor,None,No
03-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,26,30,77,0,,Poor,None,No
03-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,26,30,77,0,,Good,None,No
03-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,26,30,77,0,,Fair,None,No
03-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,26,30,77,0,,Good,None,No
03-12-2024,Swimming Pool,0,14250,,0,0,0,0,0,26,30,77,0,,Poor,None,No
03-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,26,30,77,0,,Poor,None,No
04-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,25,31,85,0,,Fair,None,No
04-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,25,31,85,0,,Fair,None,No
04-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,25,31,85,0,,Good,None,No
04-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,25,31,85,0,,Good,None,No
04-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,25,31,85,0,,Poor,None,No
04-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,25,31,85,0,,Poor,None,No
04-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,25,31,85,0,,Fair,None,No
04-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,25,31,85,0,,Poor,None,No
04-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,25,31,85,0,,Good,None,No
04-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,25,31,85,0,,Poor,None,No
04-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,25,31,85,0,,Fair,None,No
04-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,25,31,85,0,,Poor,None,No
04-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,25,31,85,0,,Poor,None,No
04-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,25,31,85,0,,Good,None,No
04-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,25,31,85,0,,Poor,None,No
04-12-2024,Swimming Pool,0,14250,,0,0,0,0,0,25,31,85,0,,Fair,None,No
04-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,25,31,85,0,,Good,None,No
05-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,25,30,80,0,,Poor,None,No
05-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,25,30,80,0,,Poor,None,No
05-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,25,30,80,0,,Poor,None,No
05-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,25,30,80,0,,Fair,None,No
05-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,25,30,80,0,,Fair,None,No
05-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,25,30,80,0,,Good,None,No
05-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,25,30,80,0,,Good,None,No
05-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,25,30,80,0,,Good,None,No
05-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,25,30,80,0,,Poor,None,No
05-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,25,30,80,0,,Poor,None,No
05-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,25,30,80,0,,Fair,None,No
05-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,25,30,80,0,,Fair,None,No
05-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,25,30,80,0,,Fair,None,No
05-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,25,30,80,0,,Good,None,No
05-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,25,30,80,0,,Good,None,No
05-12-2024,Swimming Pool,0,14250,,0,0,0,0,0,25,30,80,0,,Good,None,No
05-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,25,30,80,0,,Poor,None,No
06-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,24,31,79,0,,Fair,None,No
06-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,24,31,79,0,,Good,None,No
06-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,24,31,79,0,,Fair,None,No
06-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,24,31,79,0,,Fair,None,No
06-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,24,31,79,0,,Fair,None,No
06-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,24,31,79,0,,Good,None,No
06-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,24,31,79,0,,Good,None,No
06-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,24,31,79,0,,Fair,None,No
06-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,24,31,79,0,,Good,None,No
06-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,24,31,79,0,,Good,None,No
06-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,24,31,79,0,,Good,None,No
06-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,24,31,79,0,,Good,None,No
06-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,24,31,79,0,,Good,None,No
06-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,24,31,79,0,,Fair,None,No
06-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,24,31,79,0,,Poor,None,No
06-12-2024,Swimming Pool,0,14250,,0,0,0,0,0,24,31,79,0,,Poor,None,No
06-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,24,31,79,0,,Poor,None,No
07-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,50,24,30,77,0,,Good,None,No
07-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,50,24,30,77,0,,Fair,None,No
07-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,50,24,30,77,0,,Fair,None,No
07-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,50,24,30,77,0,,Poor,None,No
07-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,50,24,30,77,0,,Good,None,No
07-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,50,24,30,77,0,,Poor,None,No
07-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,50,24,30,77,0,,Poor,None,No
07-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,50,24,30,77,0,,Good,None,No
07-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,50,24,30,77,0,,Good,None,No
07-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,50,24,30,77,0,,Fair,None,No
07-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,50,24,30,77,0,,Poor,None,No
07-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,50,24,30,77,0,,Fair,None,No
07-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,50,24,30,77,0,,Good,None,No
07-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,50,24,30,77,0,,Poor,None,No
07-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,50,24,30,77,0,,Good,None,No
07-12-2024,Swimming Pool,0,14250,,0,0,0,0,50,24,30,77,0,,Poor,None,No
07-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,50,24,30,77,0,,Fair,None,No
08-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,27,33,77,0,,Poor,None,No
08-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,33,77,0,,Fair,None,No
08-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,33,77,0,,Poor,None,No
08-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,27,33,77,0,,Poor,None,No
08-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,27,33,77,0,,Good,None,No
08-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,27,33,77,0,,Good,None,No
08-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,33,77,0,,Good,None,No
08-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,27,33,77,0,,Fair,None,No
08-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,27,33,77,0,,Fair,None,No
08-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,27,33,77,0,,Fair,None,No
08-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,27,33,77,0,,Good,None,No
08-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,33,77,0,,Good,None,No
08-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,33,77,0,,Poor,None,No
08-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,33,77,0,,Poor,None,No
08-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,33,77,0,,Poor,None,No
08-12-2024,Swimming Pool,0,14250,,0,0,0,0,0,27,33,77,0,,Fair,None,No
08-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,27,33,77,0,,Fair,None,No
09-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,0,27,32,82,0,,Good,None,No
09-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,32,82,0,,Fair,None,No
09-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,0,27,32,82,0,,Fair,None,No
09-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,0,27,32,82,0,,Fair,None,No
09-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,0,27,32,82,0,,Poor,None,No
09-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,0,27,32,82,0,,Good,None,No
09-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,32,82,0,,Good,None,No
09-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,0,27,32,82,0,,Good,None,No
09-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,0,27,32,82,0,,Poor,None,No
09-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,0,27,32,82,0,,Good,None,No
09-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,0,27,32,82,0,,Fair,None,No
09-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,0,27,32,82,0,,Poor,None,No
09-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,32,82,0,,Good,None,No
09-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,32,82,0,,Good,None,No
09-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,0,27,32,82,0,,Poor,None,No
09-12-2024,Swimming Pool,0,14250,,0,0,0,0,0,27,32,82,0,,Fair,None,No
09-12-2024,Gym,300,4750,"06-09, 17-21",237,1900,0,0,0,27,32,82,1,4,Fair,None,No
10-12-2024,AB1,5760,136800,"08-10, 12-14",27360,82080,27360,0,20,26,33,81,0,,Good,None,No
10-12-2024,AB2,4200,99750,"08-10, 12-14",19950,59850,19950,0,20,26,33,81,0,,Poor,None,No
10-12-2024,AB3,4200,99750,"08-10, 12-14",19950,59850,19950,0,20,26,33,81,0,,Good,None,No
10-12-2024,AB4,8400,199500,"08-10, 12-14",39900,119700,39900,0,20,26,33,81,0,,Good,None,No
10-12-2024,AB5,2880,68400,"08-10, 12-14",13680,41040,13680,0,20,26,33,81,0,,Poor,None,No
10-12-2024,Admin Block,2920,55100,10-Dec,11020,33060,11020,0,20,26,33,81,0,,Good,None,No
10-12-2024,Hostel 1,2904,372438,"06-09, 18-21",27932,193667,39108,111731,20,26,33,81,0,,Poor,None,No
10-12-2024,Hostel 2,3146,403474,"06-09, 18-21",30260,209806,42366,121042,20,26,33,81,0,,Poor,None,No
10-12-2024,Hostel 3,3388,434511,"06-09, 18-21",32588,225945,45625,130353,20,26,33,81,0,,Fair,None,No
10-12-2024,Hostel 4,3630,465547,"06-09, 18-21",34916,242084,48883,139664,20,26,33,81,0,,Fair,None,No
10-12-2024,Hostel 5,3872,496584,"06-09, 18-21",37243,258223,52143,148975,20,26,33,81,0,,Fair,None,No
10-12-2024,Hostel 6,2904,372438,"06-09, 18-21",27932,193667,39108,111731,20,26,33,81,0,,Poor,None,No
10-12-2024,Cafeteria 1,1500,47452,"12-15, 18-20",4745,14235,0,28472,20,26,33,81,0,,Fair,None,No
10-12-2024,Cafeteria 2,1500,47452,"12-15, 18-20",4745,14235,0,28472,20,26,33,81,0,,Poor,None,No
10-12-2024,Cafeteria 3,1500,47452,"12-15, 18-20",4745,14235,0,28472,20,26,33,81,1,3,Poor,None,No
10-12-2024,Swimming Pool,0,14250,,0,0,0,0,20,26,33,81,0,,Fair,None,No
